"","Name","Sales"
"8871","Game no Kanzume Vol 1",0.05
"8872","Game no Kanzume Vol 2",0.05
"8873","Garou Densetsu 3: Road to the Final Victory",0.05
"8874","Ghostbusters (2016)",0.05
"8875","Gitaroo Man",0.05
"8876","Golden Axe: The Duel",0.05
"8877","Goosebumps: The Game",0.05
"8878","GrimGrimoire",0.05
"8879","Growlanser VI: Precarious World",0.05
"8880","Growlanser: Heritage of War (jp sales)",0.05
"8881","Guild 01",0.05
"8882","Guilty Gear Dust Strikers",0.05
"8883","GunPey DS",0.05
"8884","Hakuoki: Stories of the Shinsengumi",0.05
"8885","Hakuouki SSL: Sweet School Life",0.05
"8886","Hakuouki: Bakumatsu Musou Roku",0.05
"8887","Hakuouki: Reimeiroku",0.05
"8888","Harukanaru Toki no Naka de 3",0.05
"8889","Harukanaru Toki no Naka de 6",0.05
"8890","Harukanaru Toki no Naka de: Yumenoukihashi",0.05
"8891","Hercules: The Legendary Journeys",0.05
"8892","Hero Bank 2",0.05
"8893","Hi-Octane: The Track Fights Back!",0.05
"8894","Hiiro no Kakera DS",0.05
"8895","Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu",0.05
"8896","Hitman (2016)",0.05
"8897","Hokuto no Ken",0.05
"8898","Honda ATV Fever",0.05
"8899","Hoshigami: Ruining Blue Earth",0.05
"8900","Houkago Shounen",0.05
"8901","Hyperdimension Neptunia mk2",0.05
"8902","IL-2 Sturmovik: Cliffs of Dover",0.05
"8903","Imagine Animal Doctor Care Center",0.05
"8904","Imagine: Artist",0.05
"8905","Inspector Gadget: Gadget's Crazy Maze",0.05
"8906","J-League '96 Dream Stadium",0.05
"8907","J-League Winning Eleven 2010: Club Championship",0.05
"8908","Jake Power: Policeman",0.05
"8909","Jewel Quest Mysteries",0.05
"8910","Jikkyou Oshaberi Parodius",0.05
"8911","Jim Henson's Muppets in Spy Muppets: License to Croak",0.05
"8912","Jirou Akagawa: Majotachi no Nemuri",0.05
"8913","Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE",0.05
"8914","Johnny Bazookatone",0.05
"8915","JoJo no Kimy? na B?ken Fantomu Buraddo",0.05
"8916","Judge Dredd",0.05
"8917","Judge Dredd: Dredd Vs Death",0.05
"8918","Kakuto Chojin",0.05
"8919","Kamiwaza",0.05
"8920","Kart Racer",0.05
"8921","Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku",0.05
"8922","Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!",0.05
"8923","Keiba Eight Special",0.05
"8924","Kekkon Zenya",0.05
"8925","Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2",0.05
"8926","Kids Learn Music A+ Edition",0.05
"8927","Kimi ni Todoke: Tsutaeru Kimochi",0.05
"8928","Kiniro no Corda 2 Encore",0.05
"8929","Kinnikuman Muscle Grand Prix Max",0.05
"8930","Koi to Senkyo to Chocolate Portable",0.05
"8931","Koihime Musou",0.05
"8932","Kyoukai Senjou no Horizon Portable",0.05
"8933","Lagoon",0.05
"8934","Learn Science",0.05
"8935","LEGO Friends",0.05
"8936","Lernerfolg Vorschule: Capt'n Sharky",0.05
"8937","Lips: Deutsche Partyknaller",0.05
"8938","Looney Tunes: Cartoon Conductor",0.05
"8939","Lufia: The Ruins of Lore",0.05
"8940","Luminous Arc Infinity",0.05
"8941","Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",0.05
"8942","Lux-Pain",0.05
"8943","M&M's Adventure",0.05
"8944","Magic Carpet",0.05
"8945","Mahjong 3D: Warriors of the Emperor",0.05
"8946","Major Minor's Majestic March",0.05
"8947","Marc Ecko's Getting Up: Contents Under Pressure",0.05
"8948","March of the Penguins",0.05
"8949","Marriage Royale: Prism Story",0.05
"8950","Mawashite Tsunageru Touch Panic",0.05
"8951","Medabots: Infinity",0.05
"8952","Medabots: Metabee",0.05
"8953","Medal of Honor: European Assault (weekly JP sales)",0.05
"8954","Men of War: Assault Squad",0.05
"8955","Metal Fight Beyblade: Bakugami Susanoh Shuurai!",0.05
"8956","Metal Max 2 Reloaded",0.05
"8957","Microsoft Flight Simulator X Acceleration Expansion Pack",0.05
"8958","Microsoft Train Simulator",0.05
"8959","Mike Tyson Heavyweight Boxing",0.05
"8960","MiniCopter: Adventure Flight",0.05
"8961","Minna no Ennichi",0.05
"8962","Minna to Kimi no Piramekino!",0.05
"8963","Miracle Girls Festival",0.05
"8964","Mister Slime",0.05
"8965","Monster Band",0.05
"8966","Monster High 13 Wishes",0.05
"8967","Monster Mayhem: Build and Battle",0.05
"8968","Monster! Bass Fishing",0.05
"8969","MorphX",0.05
"8970","Mr Bean's Wacky World of Wii",0.05
"8971","Ms Saga: A New Dawn",0.05
"8972","Murder, She Wrote",0.05
"8973","My Ballet Studio",0.05
"8974","My Body Coach",0.05
"8975","Myth Makers: Orbs of Doom",0.05
"8976","Nanda's Island",0.05
"8977","Nanostray 2",0.05
"8978","Naruto: Uzumaki Chronicles 2 (JP sales)",0.05
"8979","NASCAR Heat Evolution",0.05
"8980","Naval Ops: Commander",0.05
"8981","Nazo Waku Yakata: Oto no Ma ni Ma ni",0.05
"8982","NBA 2K",0.05
"8983","Neverland Card Battles",0.05
"8984","New Prince of Tennis: Go to the Top",0.05
"8985","Next Generation of Chaos",0.05
"8986","NHL Blades of Steel '99",0.05
"8987","NHL Powerplay 98",0.05
"8988","NightCaster II: Equinox",0.05
"8989","Nike+ Kinect Training",0.05
"8990","Nitroplus Blasterz: Heroines Infinite Duel",0.05
"8991","Nora to Koku no Koubou: Kiri no Mori no Majo",0.05
"8992","Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen",0.05
"8993","Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!",0.05
"8994","Olympic Soccer: Atlanta 1996",0.05
"8995","Omega Labyrinth",0.05
"8996","Ontamarama",0.05
"8997","Ore-Sama Kingdom: Koi no Manga mo Debut o Mokushise! Doki Doki Love Lesson",0.05
"8998","Otogi 2: Immortal Warriors",0.05
"8999","Pachinko Wars II",0.05
"9000","PachiPara 14: Fuu to Kumo to Super Umi in Okinawa",0.05
"9001","Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2",0.05
"9002","Pet Pals: New Leash on Life",0.05
"9003","Pet Vet: Down Under",0.05
"9004","Phantasy Star Online Episode I & II Plus",0.05
"9005","Phantom Crash",0.05
"9006","Philosoma",0.05
"9007","Pinball Tycoon",0.05
"9008","Pirates vs Ninja Dodgeball",0.05
"9009","Pony Friends",0.05
"9010","Pony Friends: Mini Breeds Edition",0.05
"9011","Pool Hall Pro",0.05
"9012","Pool Party",0.05
"9013","Power Spike Pro Beach Volleyball",0.05
"9014","Powerful Golf",0.05
"9015","PQ2: Practical Intelligence Quotient",0.05
"9016","Pretty Cure All Stars Everyone Gather ? Let's Dance!",0.05
"9017","Princess on Ice",0.05
"9018","Prism: Light the Way",0.05
"9019","Psycho-Pass: Mandatory Happiness",0.05
"9020","Punch King",0.05
"9021","Puyo Pop",0.05
"9022","Puyo Pop Fever",0.05
"9023","QUIZ PARTY",0.05
"9024","Rain (2013)",0.05
"9025","Rave Master",0.05
"9026","Raze's Hell",0.05
"9027","Rebelstar: Tactical Command",0.05
"9028","Reel Fishing: The Great Outdoors",0.05
"9029","Rez",0.05
"9030","Rimo-Cocoron",0.05
"9031","River City Soccer Hooligans",0.05
"9032","Rock 'N Roll Racing",0.05
"9033","Rockin' Pretty",0.05
"9034","Romance of the Three Kingdoms VI: Awakening of the Dragon",0.05
"9035","RPG Tsukuru DS",0.05
"9036","Saints Row: Gat out of Hell",0.05
"9037","Saiyuki: Journey West",0.05
"9038","Saki: Zenkoku-hen",0.05
"9039","Sam & Max: Beyond Time and Space",0.05
"9040","Samantha Swift and the Hidden Roses of Athena",0.05
"9041","Samurai Champloo: Sidetracked",0.05
"9042","Samurai Deeper Kyo",0.05
"9043","Samurai Dou Portable",0.05
"9044","Sangoku Koi Senki: Otome no Heihou!",0.05
"9045","SD Gundam: Over Galaxian",0.05
"9046","SD Gundam: Scad Hammers",0.05
"9047","Sébastien Loeb Rally Evo",0.05
"9048","Secret Service",0.05
"9049","Sengoku Basara X",0.05
"9050","Sengoku Basara: Sanada Yukimura-Den",0.05
"9051","Shaman King: Soul Fight",0.05
"9052","Shaun the Sheep",0.05
"9053","Shifters",0.05
"9054","Shin Megami Tensei NINE",0.05
"9055","Shin Sangoku Musou 5 Empires",0.05
"9056","Shin Sangoku Musou 5 Special",0.05
"9057","Shining Force III: Scenario 2",0.05
"9058","Shinseiki Evangelion- Eva: Yukai na Nakama Tachi",0.05
"9059","Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases",0.05
"9060","Ship Simulator Extremes",0.05
"9061","Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate",0.05
"9062","Short Track Racing: Trading Paint",0.05
"9063","Shugo Chara! 3-tsu no Tamagoto Koisuru Joker",0.05
"9064","Sigma Star Saga",0.05
"9065","Silent Hunter: Wolves of the Pacific",0.05
"9066","Silhouette Mirage",0.05
"9067","Singularity",0.05
"9068","Slam Dunk SD Heat Up!!",0.05
"9069","Smart Kid's Party Fun Pak",0.05
"9070","Snoopy vs the Red Baron",0.05
"9071","Soul Eater: Plot of Medusa",0.05
"9072","Spitfire Heroes: Tales of the Royal Air Force",0.05
"9073","Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu",0.05
"9074","StarCraft",0.05
"9075","Starry ? Sky: In Spring",0.05
"9076","Stranger of Sword City",0.05
"9077","Strawberry Shortcake: Strawberryland Games",0.05
"9078","Stretch Panic",0.05
"9079","Stunt GP",0.05
"9080","Summon Night X: Tears Crown",0.05
"9081","Summoner: A Goddess Reborn",0.05
"9082","Super Jinsei Game 2",0.05
"9083","Super Robot Taisen Neo",0.05
"9084","Superstars V8 Racing",0.05
"9085","Suzuki Super-Bikes II: Riding Challenge",0.05
"9086","Sword Art Online: Game Director's Edition",0.05
"9087","Syberia II",0.05
"9088","Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai",0.05
"9089","Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku",0.05
"9090","Taiho Shichauzo!",0.05
"9091","Taiko no Tatsujin Portable 2",0.05
"9092","Taito Legends Power Up",0.05
"9093","Tenchu: Dark Secret",0.05
"9094","Tennis no Oji-Sama: 2005 Crystal Drive",0.05
"9095","Test Drive Le Mans",0.05
"9096","The Berenstain Bears and the Spooky Old Tree",0.05
"9097","The Dark Spire",0.05
"9098","The Idolm@ster: Dearly Stars",0.05
"9099","The Idolmaster 2",0.05
"9100","The Idolmaster: Gravure For You! Vol. 2",0.05
"9101","The Lost Treasures of Alexandria",0.05
"9102","The Lost Vikings",0.05
"9103","The Misadventures of Tron Bonne",0.05
"9104","The Nightmare of Druaga: Fushigino Dungeon",0.05
"9105","The Typing of the Dead",0.05
"9106","Thunder Force V: Perfect System",0.05
"9107","Time Crisis: Project Titan",0.05
"9108","Tiny Toon Adventures: Toonenstein - Dare to Scare",0.05
"9109","To Heart 2 DX Plus",0.05
"9110","To Love-Ru Trouble Darkness: Battle Ecstasy",0.05
"9111","Tokimeki Memorial Girl's Side 2nd Kiss",0.05
"9112","Tokimeki Memorial: Girls Side 1st Love",0.05
"9113","Tokyo Ghoul: Jail",0.05
"9114","Tomoyo After: It's a Wonderful Life CS Edition",0.05
"9115","Tour de France 2014",0.05
"9116","TrackMania Turbo: Build to Race",0.05
"9117","Treasure Report: Kikai Jikake no Isan",0.05
"9118","Trick x Logic: Season 1",0.05
"9119","Tsumiki: Block Drop Mania",0.05
"9120","Turbo Turtle Adventure",0.05
"9121","Turok: Dinosaur Hunter",0.05
"9122","TV Anime: Fairy Tale Gekitou! Madoushi Kessen",0.05
"9123","Ultimate Ghosts 'n Goblins (JP sales)",0.05
"9124","Ultra Bust-A-Move",0.05
"9125","Unsolved Crimes",0.05
"9126","Uta no Prince-Sama: Music 3",0.05
"9127","Venus & Braves: Majo to Megami to Horobi no Yogen",0.05
"9128","Vertigo",0.05
"9129","Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield",0.05
"9130","Virtua Striker 2002",0.05
"9131","Virtual Villagers: A New Home",0.05
"9132","VR Soccer '96",0.05
"9133","Warhammer 40,000: Dawn of War",0.05
"9134","White Album: Tsuzurareru Fuyu no Omoide",0.05
"9135","Whiteout",0.05
"9136","Wicked Monster Blast!",0.05
"9137","Wii de Asobu Chibi-Robo!",0.05
"9138","Wing Commander: Prophecy",0.05
"9139","Wing Island",0.05
"9140","Woody Woodpecker: Escape from Buzz Buzzard Park",0.05
"9141","World Fantasista",0.05
"9142","Worms",0.05
"9143","Worms Reloaded",0.05
"9144","Xblaze: Lost Memories",0.05
"9145","Yager",0.05
"9146","Yanya Caballista: City Skater",0.05
"9147","Yu-Gi-Oh! GX: Spirit Caller (Japan Sales)",0.05
"9148","Yu-Gi-Oh! World Championship 2007",0.05
"9149","Zoo Quest: Puzzle Fun!",0.05
"9150","Zoop",0.05
"9151","Zyuden Sentai Kyoryuger: Game de Gaburincho!!",0.05
"9152","100 Classic Games",0.04
"9153","11eyes: CrossOver",0.04
"9154","12-Sai. Koisuru Diary",0.04
"9155","12Riven: The Psi-Climinal of Integral",0.04
"9156","99 no Namida",0.04
"9157","A Game of Thrones: Genesis",0.04
"9158","A Ressha de Ikou DS",0.04
"9159","Adidas Power Soccer",0.04
"9160","Advance Guardian Heroes",0.04
"9161","Age of Mythology: The Titans",0.04
"9162","Ailu de Puzzle",0.04
"9163","Akko ni Omakase! Brain Shock",0.04
"9164","All Points Bulletin",0.04
"9165","Amnesia",0.04
"9166","Angelique Duet",0.04
"9167","Ao no Exorcist: Genkoku no Labyrinth",0.04
"9168","APB Reloaded",0.04
"9169","Aquanaut's Holiday: Kakusareta Kiroku",0.04
"9170","Art of Fighting 3: The Path of the Warrior",0.04
"9171","Art of Fighting Anthology",0.04
"9172","Assassin's Creed Chronicles: China",0.04
"9173","Assault Rigs",0.04
"9174","Astrology DS",0.04
"9175","Atelier Iris 3: Grand Phantasm (JP Sales)",0.04
"9176","B's-LOG Party♪",0.04
"9177","Ballistic",0.04
"9178","Balls of Fury",0.04
"9179","Banushi Life Game: Winner's Circle",0.04
"9180","Battle Hunter",0.04
"9181","Battle Rage",0.04
"9182","Battle Spirits: Digital Starter",0.04
"9183","Beatdown: Fists of Vengeance",0.04
"9184","BeatMania IIDX 16: Empress + Premium Best",0.04
"9185","Big Idea's VeggieTales: LarryBoy and the Bad Apple",0.04
"9186","Black & White",0.04
"9187","Black Stone: Magic & Steel",0.04
"9188","Blade Arcus from Shining EX",0.04
"9189","Blood Will Tell: Tezuka Osamu's Dororo",0.04
"9190","Bloody Roar Extreme",0.04
"9191","Blue Roses: Yousei to Aoi Hitomi no Senshitachi",0.04
"9192","Boktai 2: Solar Boy Django",0.04
"9193","Bomberman: Act Zero",0.04
"9194","Brave: The Video Game",0.04
"9195","Breeding Stud 2",0.04
"9196","Brothers In Arms DS",0.04
"9197","Bubble Bobble Double Shot",0.04
"9198","Bullet Girls 2",0.04
"9199","C.O.R.E.",0.04
"9200","Caesar III",0.04
"9201","Caesar IV",0.04
"9202","Call of Duty: Modern Warfare Trilogy",0.04
"9203","Card Fight!! Vanguard G: Stride to Victory!!",0.04
"9204","Casper's Scare School: Spooky Sports Day",0.04
"9205","Castle of Shikigami III",0.04
"9206","Castlevania Bloodlines",0.04
"9207","Casual Mania!",0.04
"9208","Challenge Me: Maths Workout",0.04
"9209","Challenge Me: Word Puzzles",0.04
"9210","Chaos Wars",0.04
"9211","Cheer We Go!",0.04
"9212","Chibi Maruko-Chan DS: Maru-Chan no Machi",0.04
"9213","Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!",0.04
"9214","City Builder",0.04
"9215","Civilization Beyond Earth: Rising Tide",0.04
"9216","Clock Zero: Shuuen no Ichibyou Portable",0.04
"9217","Clover no Kuni no Alice: Wonderful Wonder World",0.04
"9218","Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou",0.04
"9219","Company of Heroes: Opposing Fronts",0.04
"9220","Company of Heroes: Tales of Valor",0.04
"9221","Cook Wars",0.04
"9222","Corpse Party: Book of Shadows",0.04
"9223","Countdown Vampires",0.04
"9224","Crushed Baseball",0.04
"9225","Crypt Killer",0.04
"9226","Cy Girls",0.04
"9227","Cyber Troopers Virtual-On Marz",0.04
"9228","D.C.F.S.: Da Capo Four Seasons",0.04
"9229","Da Capo I & II Plus Situation Portable",0.04
"9230","Dai Senryaku VII: Modern Military Tactics",0.04
"9231","Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu",0.04
"9232","Daito Giken Koushiki Pachi-Slot Simulator: Shake II",0.04
"9233","Dance Dance Revolution Disney Mix",0.04
"9234","Danny Phantom: Urban Jungle",0.04
"9235","Dark Arena",0.04
"9236","Dark Half",0.04
"9237","Darklight Conflict",0.04
"9238","DarkStar One",0.04
"9239","Date A Live: Rine Utopia",0.04
"9240","Dead Ball Zone",0.04
"9241","Dead Head Fred",0.04
"9242","Deadly Arts",0.04
"9243","Deal or No Deal: Special Edition",0.04
"9244","Deception III: Dark Delusion",0.04
"9245","Denki Blocks!",0.04
"9246","Derby Tsuku 5: Derby Uma o Tsukurou!",0.04
"9247","Disney Sports Football",0.04
"9248","Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!",0.04
"9249","Doki Doki! PreCure Narikiri Life!",0.04
"9250","Doko Demo Issho: Let's Gakkou!",0.04
"9251","Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!",0.04
"9252","Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta",0.04
"9253","Doraemon: Shin Nobita no Nihon Tanjou",0.04
"9254","Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem",0.04
"9255","Draglade (JP sales)",0.04
"9256","Dragon Ball: Advanced Adventure",0.04
"9257","Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!",0.04
"9258","Dreamfall: The Longest Journey",0.04
"9259","DT Carnage",0.04
"9260","Duke Nukem Trilogy: Critical Mass",0.04
"9261","Dunamis 15",0.04
"9262","Durarara!! 3way Standoff: Alley",0.04
"9263","Dynasty Warriors Vol. 2 (JP sales)",0.04
"9264","E.T. The Extra-Terrestrial: Interplanetary Mission",0.04
"9265","Echo Night Beyond",0.04
"9266","Emergency Room: Real Life Rescues",0.04
"9267","Empire Earth III",0.04
"9268","Espgaluda II Black Label",0.04
"9269","ESPN MLS ExtraTime 2002",0.04
"9270","ESPN NBA 2Night 2002",0.04
"9271","Exstetra",0.04
"9272","Fading Shadows",0.04
"9273","Famicom Mini: Clu Clu Land",0.04
"9274","Famicom Remix Best Choice",0.04
"9275","Fashion Week Jr. Designer",0.04
"9276","Fatal Fury: Battle Archives Volume 1",0.04
"9277","FIFA Soccer 2003 (weekly jp sales)",0.04
"9278","Fighting Vipers 2",0.04
"9279","Fisherman's Challenge",0.04
"9280","Flow: Urban Dance Uprising",0.04
"9281","Formula 1 06",0.04
"9282","Free Running",0.04
"9283","FunkMaster Flex's Digital Hitz Factory",0.04
"9284","Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice",0.04
"9285","Gakuen Hetalia Portable",0.04
"9286","Gal*Gun",0.04
"9287","Galaxy Fight",0.04
"9288","Garfield: The Search for Pooky",0.04
"9289","Germany's Next Topmodel 2011",0.04
"9290","Gitaroo Man Lives!",0.04
"9291","Glacier2",0.04
"9292","Go Diego Go!: Safari Rescue",0.04
"9293","Go Go Ackman 3",0.04
"9294","GoGo's Crazy Bones",0.04
"9295","GoPets: Vacation Island",0.04
"9296","Gothic Universe",0.04
"9297","Grand Slam",0.04
"9298","Gravity Falls: Legend of the Gnome Gemulets",0.04
"9299","Great Battle Full Blast",0.04
"9300","Growlanser",0.04
"9301","Guild Wars Trilogy",0.04
"9302","Gumby vs. the Astrobots",0.04
"9303","Gundam Battle Online",0.04
"9304","Haikyu!! Cross Team Match!",0.04
"9305","Hakuouki: Reimeiroku Portable",0.04
"9306","Hakuouki: Zuisouroku",0.04
"9307","Hakuouki: Zuisouroku DS",0.04
"9308","Hana to Ikimo no Rittai Zukan",0.04
"9309","Hanaoni: Koisomeru Koku - Eikyuu no Shirushi",0.04
"9310","Hanaoni: Yume no Tsudzuki",0.04
"9311","Hanayori Danshi: Koi Seyo Onago",0.04
"9312","Haneru no Tobira DS: Tanshuku Tetsudou no Yoru",0.04
"9313","Harley-Davidson: Road Trip",0.04
"9314","Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban",0.04
"9315","Harukanaru Toki no Naka de 4: Aizouban",0.04
"9316","Harukanaru Toki no Naka de 5",0.04
"9317","Harukanaru Toki no Naka de: Maihitoyo",0.04
"9318","Haunted Casino",0.04
"9319","Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen",0.04
"9320","Heathcliff! Frantic Foto",0.04
"9321","Herc's Adventures",0.04
"9322","Heroes of Might and Magic V",0.04
"9323","High Heat Baseball 2002",0.04
"9324","Higurashi no Naku Koro ni Iki",0.04
"9325","Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki",0.04
"9326","Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki",0.04
"9327","Holly Hobbie & Friends",0.04
"9328","Horses 3D",0.04
"9329","Hot Potato!",0.04
"9330","Hotel Giant 2",0.04
"9331","Hunter x Hunter: Wonder Adventure",0.04
"9332","Hyperdimension Neptunia Victory II",0.04
"9333","I.Q. Remix+: Intelligent Qube",0.04
"9334","Ide Yosuke no Mahjong Kazoku",0.04
"9335","IL-2 Sturmovik: 1946",0.04
"9336","Imabikisou",0.04
"9337","Imperial Glory",0.04
"9338","Infamous: First Light",0.04
"9339","J-League Pro Striker 2",0.04
"9340","J.League Pro Soccer Club o Tsukurou! 8 Euro Plus",0.04
"9341","Jane's Hotel",0.04
"9342","Jerry Rice and Nitus' Dog Football",0.04
"9343","Jewel Quest Mysteries 2: Trail of the Midnight Heart",0.04
"9344","Jig-A-Pix: Pets",0.04
"9345","Jikkyou World Soccer 2002",0.04
"9346","Jissen Pachislot Hisshouhou! Hokuto no Ken DS",0.04
"9347","Jojo's Fashion Show: Design in a Dash!",0.04
"9348","Just Sing! Vol. 2",0.04
"9349","Justice League: Chronicles",0.04
"9350","Kanuchi: Shiroki Tsubasa no Shou",0.04
"9351","Kao the Kangaroo Round 2",0.04
"9352","Katekyoo Hitman Reborn! Battle Arena",0.04
"9353","Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst",0.04
"9354","Kevin Van Dam: Big Bass Challenge",0.04
"9355","Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!",0.04
"9356","Kikou Heidan J-Phoenix 2",0.04
"9357","King of Fighters: Maximum Impact Regulation A",0.04
"9358","Kiniro no Corda 2 f",0.04
